 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313710 Lagamar
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";207;198;405
"De 5 a 9 anos";215;204;419
"De 10 a 14 anos";237;242;479
"De 15 a 19 anos";296;268;564
"De 20 a 24 anos";290;242;532
"De 25 a 29 anos";256;253;509
"De 30 a 34 anos";267;238;505
"De 35 a 39 anos";283;277;560
"De 40 a 44 anos";319;326;645
"De 45 a 49 anos";307;296;603
"De 50 a 54 anos";287;244;531
"De 55 a 59 anos";267;216;483
"De 60 a 64 anos";217;229;446
"De 65 a 69 anos";192;158;350
"De 70 a 74 anos";138;129;267
"De 75 a 79 anos";91;88;179
"De 80 anos ou mais";95;96;191
"Total";3964;3704;7668
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

