 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430600 Crissiumal
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";505;477;982
"De 5 a 9 anos";575;545;1120
"De 10 a 14 anos";600;583;1183
"De 15 a 19 anos";611;624;1235
"De 20 a 24 anos";597;601;1198
"De 25 a 29 anos";471;465;936
"De 30 a 34 anos";491;456;947
"De 35 a 39 anos";543;526;1069
"De 40 a 44 anos";561;528;1089
"De 45 a 49 anos";512;516;1028
"De 50 a 54 anos";482;509;991
"De 55 a 59 anos";399;475;874
"De 60 a 64 anos";347;389;736
"De 65 a 69 anos";247;288;535
"De 70 a 74 anos";185;220;405
"De 75 a 79 anos";121;185;306
"De 80 anos ou mais";91;187;278
"Total";7338;7574;14912
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

