 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432285 Vespasiano Correa
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";58;56;114
"De 5 a 9 anos";50;48;98
"De 10 a 14 anos";81;64;145
"De 15 a 19 anos";68;53;121
"De 20 a 24 anos";82;63;145
"De 25 a 29 anos";88;71;159
"De 30 a 34 anos";73;61;134
"De 35 a 39 anos";90;69;159
"De 40 a 44 anos";83;69;152
"De 45 a 49 anos";83;74;157
"De 50 a 54 anos";86;61;147
"De 55 a 59 anos";68;80;148
"De 60 a 64 anos";50;63;113
"De 65 a 69 anos";49;47;96
"De 70 a 74 anos";43;56;99
"De 75 a 79 anos";28;32;60
"De 80 anos ou mais";24;36;60
"Total";1104;1003;2107
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

