 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313507 Jampruca
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";217;192;409
"De 5 a 9 anos";233;203;436
"De 10 a 14 anos";264;238;502
"De 15 a 19 anos";259;248;507
"De 20 a 24 anos";219;218;437
"De 25 a 29 anos";199;176;375
"De 30 a 34 anos";178;169;347
"De 35 a 39 anos";162;168;330
"De 40 a 44 anos";159;157;316
"De 45 a 49 anos";157;153;310
"De 50 a 54 anos";153;138;291
"De 55 a 59 anos";128;107;235
"De 60 a 64 anos";98;92;190
"De 65 a 69 anos";74;80;154
"De 70 a 74 anos";69;67;136
"De 75 a 79 anos";50;57;107
"De 80 anos ou mais";61;73;134
"Total";2680;2536;5216
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

