 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241350 Serrinha
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";305;291;596
"De 5 a 9 anos";422;374;796
"De 10 a 14 anos";414;346;760
"De 15 a 19 anos";389;328;717
"De 20 a 24 anos";364;291;655
"De 25 a 29 anos";271;262;533
"De 30 a 34 anos";238;243;481
"De 35 a 39 anos";230;213;443
"De 40 a 44 anos";215;182;397
"De 45 a 49 anos";152;136;288
"De 50 a 54 anos";115;121;236
"De 55 a 59 anos";109;114;223
"De 60 a 64 anos";108;99;207
"De 65 a 69 anos";107;105;212
"De 70 a 74 anos";70;76;146
"De 75 a 79 anos";57;55;112
"De 80 anos ou mais";72;61;133
"Total";3638;3297;6935
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

