 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351800 Guarani d'Oeste
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";67;65;132
"De 5 a 9 anos";64;72;136
"De 10 a 14 anos";63;66;129
"De 15 a 19 anos";70;63;133
"De 20 a 24 anos";69;69;138
"De 25 a 29 anos";81;74;155
"De 30 a 34 anos";63;83;146
"De 35 a 39 anos";61;76;137
"De 40 a 44 anos";54;74;128
"De 45 a 49 anos";67;80;147
"De 50 a 54 anos";60;79;139
"De 55 a 59 anos";70;57;127
"De 60 a 64 anos";52;42;94
"De 65 a 69 anos";34;37;71
"De 70 a 74 anos";33;39;72
"De 75 a 79 anos";31;31;62
"De 80 anos ou mais";28;36;64
"Total";967;1043;2010
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

