 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110140 Monte Negro
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";778;754;1532
"De 5 a 9 anos";816;765;1581
"De 10 a 14 anos";773;731;1504
"De 15 a 19 anos";708;680;1388
"De 20 a 24 anos";676;647;1323
"De 25 a 29 anos";603;567;1170
"De 30 a 34 anos";541;460;1001
"De 35 a 39 anos";486;393;879
"De 40 a 44 anos";401;339;740
"De 45 a 49 anos";343;270;613
"De 50 a 54 anos";275;216;491
"De 55 a 59 anos";223;165;388
"De 60 a 64 anos";182;134;316
"De 65 a 69 anos";149;88;237
"De 70 a 74 anos";88;53;141
"De 75 a 79 anos";54;24;78
"De 80 anos ou mais";25;18;43
"Total";7121;6304;13425
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

