 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290630 Canavieiras
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1156;1102;2258
"De 5 a 9 anos";1156;1131;2287
"De 10 a 14 anos";1198;1184;2382
"De 15 a 19 anos";1278;1276;2554
"De 20 a 24 anos";1272;1325;2597
"De 25 a 29 anos";1161;1260;2421
"De 30 a 34 anos";1128;1185;2313
"De 35 a 39 anos";1087;1201;2288
"De 40 a 44 anos";1039;1104;2143
"De 45 a 49 anos";920;978;1898
"De 50 a 54 anos";866;910;1776
"De 55 a 59 anos";777;718;1495
"De 60 a 64 anos";653;672;1325
"De 65 a 69 anos";554;573;1127
"De 70 a 74 anos";405;423;828
"De 75 a 79 anos";273;324;597
"De 80 anos ou mais";334;476;810
"Total";15257;15842;31099
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

