 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521600 Panamá
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";115;104;219
"De 5 a 9 anos";118;105;223
"De 10 a 14 anos";118;122;240
"De 15 a 19 anos";120;110;230
"De 20 a 24 anos";109;97;206
"De 25 a 29 anos";113;117;230
"De 30 a 34 anos";116;107;223
"De 35 a 39 anos";111;100;211
"De 40 a 44 anos";106;86;192
"De 45 a 49 anos";81;82;163
"De 50 a 54 anos";76;73;149
"De 55 a 59 anos";71;78;149
"De 60 a 64 anos";68;49;117
"De 65 a 69 anos";58;43;101
"De 70 a 74 anos";35;30;65
"De 75 a 79 anos";24;15;39
"De 80 anos ou mais";24;20;44
"Total";1463;1338;2801
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

