 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170770 Filadélfia
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";396;379;775
"De 5 a 9 anos";389;358;747
"De 10 a 14 anos";370;335;705
"De 15 a 19 anos";355;348;703
"De 20 a 24 anos";429;353;782
"De 25 a 29 anos";385;402;787
"De 30 a 34 anos";331;301;632
"De 35 a 39 anos";363;289;652
"De 40 a 44 anos";318;285;603
"De 45 a 49 anos";296;241;537
"De 50 a 54 anos";214;224;438
"De 55 a 59 anos";211;164;375
"De 60 a 64 anos";177;159;336
"De 65 a 69 anos";128;115;243
"De 70 a 74 anos";118;85;203
"De 75 a 79 anos";89;77;166
"De 80 anos ou mais";114;76;190
"Total";4683;4191;8874
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

