 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 140002 Amajari
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";924;889;1813
"De 5 a 9 anos";775;724;1499
"De 10 a 14 anos";687;634;1321
"De 15 a 19 anos";573;538;1111
"De 20 a 24 anos";484;408;892
"De 25 a 29 anos";417;347;764
"De 30 a 34 anos";340;338;678
"De 35 a 39 anos";295;281;576
"De 40 a 44 anos";276;229;505
"De 45 a 49 anos";238;203;441
"De 50 a 54 anos";213;155;368
"De 55 a 59 anos";175;146;321
"De 60 a 64 anos";135;96;231
"De 65 a 69 anos";83;62;145
"De 70 a 74 anos";65;46;111
"De 75 a 79 anos";33;27;60
"De 80 anos ou mais";38;22;60
"Total";5751;5145;10896
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

