 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510562 Mirassol d'Oeste
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1024;981;2005
"De 5 a 9 anos";1093;1058;2151
"De 10 a 14 anos";1055;1056;2111
"De 15 a 19 anos";1115;1053;2168
"De 20 a 24 anos";1210;1123;2333
"De 25 a 29 anos";1197;1206;2403
"De 30 a 34 anos";1188;1162;2350
"De 35 a 39 anos";1036;1049;2085
"De 40 a 44 anos";914;1001;1915
"De 45 a 49 anos";851;907;1758
"De 50 a 54 anos";735;754;1489
"De 55 a 59 anos";596;587;1183
"De 60 a 64 anos";463;474;937
"De 65 a 69 anos";322;331;653
"De 70 a 74 anos";239;240;479
"De 75 a 79 anos";175;155;330
"De 80 anos ou mais";166;150;316
"Total";13379;13287;26666
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

