 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290780 Cícero Dantas
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1469;1402;2871
"De 5 a 9 anos";1589;1548;3137
"De 10 a 14 anos";1638;1643;3281
"De 15 a 19 anos";1751;1748;3499
"De 20 a 24 anos";1443;1432;2875
"De 25 a 29 anos";1164;1147;2311
"De 30 a 34 anos";1105;1107;2212
"De 35 a 39 anos";1059;1105;2164
"De 40 a 44 anos";890;969;1859
"De 45 a 49 anos";721;804;1525
"De 50 a 54 anos";624;727;1351
"De 55 a 59 anos";607;676;1283
"De 60 a 64 anos";520;611;1131
"De 65 a 69 anos";405;507;912
"De 70 a 74 anos";325;355;680
"De 75 a 79 anos";276;305;581
"De 80 anos ou mais";316;339;655
"Total";15902;16425;32327
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

