 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330025 Arraial do Cabo
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1055;1005;2060
"De 5 a 9 anos";1170;1183;2353
"De 10 a 14 anos";1073;1035;2108
"De 15 a 19 anos";1102;1035;2137
"De 20 a 24 anos";1058;1110;2168
"De 25 a 29 anos";1094;1131;2225
"De 30 a 34 anos";985;960;1945
"De 35 a 39 anos";1012;1053;2065
"De 40 a 44 anos";1085;1137;2222
"De 45 a 49 anos";904;944;1848
"De 50 a 54 anos";715;701;1416
"De 55 a 59 anos";553;587;1140
"De 60 a 64 anos";427;470;897
"De 65 a 69 anos";380;378;758
"De 70 a 74 anos";269;267;536
"De 75 a 79 anos";167;163;330
"De 80 anos ou mais";93;152;245
"Total";13142;13311;26453
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

