 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270110 Branquinha
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";541;532;1073
"De 5 a 9 anos";596;589;1185
"De 10 a 14 anos";653;624;1277
"De 15 a 19 anos";638;578;1216
"De 20 a 24 anos";522;481;1003
"De 25 a 29 anos";435;442;877
"De 30 a 34 anos";379;392;771
"De 35 a 39 anos";316;327;643
"De 40 a 44 anos";277;280;557
"De 45 a 49 anos";230;243;473
"De 50 a 54 anos";217;219;436
"De 55 a 59 anos";186;195;381
"De 60 a 64 anos";165;139;304
"De 65 a 69 anos";130;96;226
"De 70 a 74 anos";75;82;157
"De 75 a 79 anos";40;46;86
"De 80 anos ou mais";44;43;87
"Total";5444;5308;10752
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

