 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230390 Chaval
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";524;501;1025
"De 5 a 9 anos";553;530;1083
"De 10 a 14 anos";618;622;1240
"De 15 a 19 anos";678;711;1389
"De 20 a 24 anos";625;638;1263
"De 25 a 29 anos";519;547;1066
"De 30 a 34 anos";445;508;953
"De 35 a 39 anos";425;467;892
"De 40 a 44 anos";387;406;793
"De 45 a 49 anos";370;360;730
"De 50 a 54 anos";285;290;575
"De 55 a 59 anos";210;219;429
"De 60 a 64 anos";193;215;408
"De 65 a 69 anos";175;198;373
"De 70 a 74 anos";141;163;304
"De 75 a 79 anos";92;119;211
"De 80 anos ou mais";89;114;203
"Total";6329;6608;12937
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

