 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171430 Nazaré
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";259;250;509
"De 5 a 9 anos";265;238;503
"De 10 a 14 anos";227;220;447
"De 15 a 19 anos";249;248;497
"De 20 a 24 anos";256;236;492
"De 25 a 29 anos";218;189;407
"De 30 a 34 anos";166;142;308
"De 35 a 39 anos";146;126;272
"De 40 a 44 anos";123;126;249
"De 45 a 49 anos";98;110;208
"De 50 a 54 anos";94;106;200
"De 55 a 59 anos";87;87;174
"De 60 a 64 anos";73;73;146
"De 65 a 69 anos";71;55;126
"De 70 a 74 anos";53;47;100
"De 75 a 79 anos";42;36;78
"De 80 anos ou mais";39;38;77
"Total";2466;2327;4793
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

