 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171670 Colméia
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";289;277;566
"De 5 a 9 anos";287;273;560
"De 10 a 14 anos";285;280;565
"De 15 a 19 anos";294;304;598
"De 20 a 24 anos";368;341;709
"De 25 a 29 anos";351;309;660
"De 30 a 34 anos";295;308;603
"De 35 a 39 anos";313;308;621
"De 40 a 44 anos";308;338;646
"De 45 a 49 anos";270;281;551
"De 50 a 54 anos";280;262;542
"De 55 a 59 anos";208;207;415
"De 60 a 64 anos";179;179;358
"De 65 a 69 anos";146;142;288
"De 70 a 74 anos";115;98;213
"De 75 a 79 anos";80;68;148
"De 80 anos ou mais";83;79;162
"Total";4151;4054;8205
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

