 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520430 Caçu
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";450;431;881
"De 5 a 9 anos";489;409;898
"De 10 a 14 anos";542;519;1061
"De 15 a 19 anos";564;535;1099
"De 20 a 24 anos";619;521;1140
"De 25 a 29 anos";618;521;1139
"De 30 a 34 anos";600;536;1136
"De 35 a 39 anos";594;541;1135
"De 40 a 44 anos";542;464;1006
"De 45 a 49 anos";458;418;876
"De 50 a 54 anos";396;353;749
"De 55 a 59 anos";337;317;654
"De 60 a 64 anos";284;236;520
"De 65 a 69 anos";238;213;451
"De 70 a 74 anos";177;155;332
"De 75 a 79 anos";122;97;219
"De 80 anos ou mais";133;93;226
"Total";7163;6359;13522
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

