 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293180 Tremedal
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";669;638;1307
"De 5 a 9 anos";785;821;1606
"De 10 a 14 anos";898;906;1804
"De 15 a 19 anos";928;875;1803
"De 20 a 24 anos";874;862;1736
"De 25 a 29 anos";711;652;1363
"De 30 a 34 anos";556;533;1089
"De 35 a 39 anos";547;524;1071
"De 40 a 44 anos";540;509;1049
"De 45 a 49 anos";494;472;966
"De 50 a 54 anos";416;433;849
"De 55 a 59 anos";367;391;758
"De 60 a 64 anos";350;391;741
"De 65 a 69 anos";332;353;685
"De 70 a 74 anos";252;247;499
"De 75 a 79 anos";181;187;368
"De 80 anos ou mais";200;234;434
"Total";9100;9028;18128
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

