 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270860 São Miguel dos Campos
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2557;2445;5002
"De 5 a 9 anos";2800;2728;5528
"De 10 a 14 anos";3037;3044;6081
"De 15 a 19 anos";2956;2946;5902
"De 20 a 24 anos";2622;2781;5403
"De 25 a 29 anos";2541;2695;5236
"De 30 a 34 anos";2463;2649;5112
"De 35 a 39 anos";2086;2246;4332
"De 40 a 44 anos";1673;1857;3530
"De 45 a 49 anos";1457;1633;3090
"De 50 a 54 anos";1177;1390;2567
"De 55 a 59 anos";934;1095;2029
"De 60 a 64 anos";761;875;1636
"De 65 a 69 anos";536;604;1140
"De 70 a 74 anos";370;463;833
"De 75 a 79 anos";226;331;557
"De 80 anos ou mais";194;335;529
"Total";28390;30117;58507
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

