 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310060 Água Boa
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";595;569;1164
"De 5 a 9 anos";612;581;1193
"De 10 a 14 anos";738;685;1423
"De 15 a 19 anos";790;761;1551
"De 20 a 24 anos";684;626;1310
"De 25 a 29 anos";538;507;1045
"De 30 a 34 anos";482;464;946
"De 35 a 39 anos";500;467;967
"De 40 a 44 anos";476;399;875
"De 45 a 49 anos";444;405;849
"De 50 a 54 anos";391;371;762
"De 55 a 59 anos";318;301;619
"De 60 a 64 anos";274;283;557
"De 65 a 69 anos";194;202;396
"De 70 a 74 anos";170;174;344
"De 75 a 79 anos";125;128;253
"De 80 anos ou mais";110;156;266
"Total";7441;7079;14520
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

