 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420845 Itapoá
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";581;562;1143
"De 5 a 9 anos";561;537;1098
"De 10 a 14 anos";619;570;1189
"De 15 a 19 anos";651;630;1281
"De 20 a 24 anos";618;574;1192
"De 25 a 29 anos";608;536;1144
"De 30 a 34 anos";574;566;1140
"De 35 a 39 anos";544;571;1115
"De 40 a 44 anos";550;584;1134
"De 45 a 49 anos";579;622;1201
"De 50 a 54 anos";581;625;1206
"De 55 a 59 anos";548;618;1166
"De 60 a 64 anos";510;535;1045
"De 65 a 69 anos";388;364;752
"De 70 a 74 anos";266;227;493
"De 75 a 79 anos";153;157;310
"De 80 anos ou mais";109;124;233
"Total";8440;8402;16842
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

