 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171370 Monte Santo do Tocantins
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";77;78;155
"De 5 a 9 anos";93;86;179
"De 10 a 14 anos";111;102;213
"De 15 a 19 anos";106;90;196
"De 20 a 24 anos";83;74;157
"De 25 a 29 anos";81;78;159
"De 30 a 34 anos";73;77;150
"De 35 a 39 anos";79;81;160
"De 40 a 44 anos";89;81;170
"De 45 a 49 anos";73;71;144
"De 50 a 54 anos";64;49;113
"De 55 a 59 anos";63;37;100
"De 60 a 64 anos";53;31;84
"De 65 a 69 anos";44;29;73
"De 70 a 74 anos";29;25;54
"De 75 a 79 anos";16;15;31
"De 80 anos ou mais";15;11;26
"Total";1149;1015;2164
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

