 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210100 Arari
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1455;1403;2858
"De 5 a 9 anos";1537;1413;2950
"De 10 a 14 anos";1609;1533;3142
"De 15 a 19 anos";1591;1562;3153
"De 20 a 24 anos";1498;1484;2982
"De 25 a 29 anos";1228;1275;2503
"De 30 a 34 anos";1014;1014;2028
"De 35 a 39 anos";859;900;1759
"De 40 a 44 anos";735;758;1493
"De 45 a 49 anos";629;672;1301
"De 50 a 54 anos";612;565;1177
"De 55 a 59 anos";493;473;966
"De 60 a 64 anos";372;369;741
"De 65 a 69 anos";291;306;597
"De 70 a 74 anos";280;259;539
"De 75 a 79 anos";162;186;348
"De 80 anos ou mais";175;214;389
"Total";14540;14386;28926
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

