 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210950 Riachão
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1191;1148;2339
"De 5 a 9 anos";1264;1172;2436
"De 10 a 14 anos";1250;1140;2390
"De 15 a 19 anos";1090;1076;2166
"De 20 a 24 anos";1017;984;2001
"De 25 a 29 anos";830;757;1587
"De 30 a 34 anos";693;661;1354
"De 35 a 39 anos";606;553;1159
"De 40 a 44 anos";519;490;1009
"De 45 a 49 anos";467;440;907
"De 50 a 54 anos";395;414;809
"De 55 a 59 anos";374;370;744
"De 60 a 64 anos";325;288;613
"De 65 a 69 anos";255;220;475
"De 70 a 74 anos";191;193;384
"De 75 a 79 anos";135;121;256
"De 80 anos ou mais";136;141;277
"Total";10738;10168;20906
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

