 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411605 Missal
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";423;422;845
"De 5 a 9 anos";499;450;949
"De 10 a 14 anos";523;492;1015
"De 15 a 19 anos";521;501;1022
"De 20 a 24 anos";434;439;873
"De 25 a 29 anos";414;393;807
"De 30 a 34 anos";447;430;877
"De 35 a 39 anos";423;375;798
"De 40 a 44 anos";351;338;689
"De 45 a 49 anos";305;312;617
"De 50 a 54 anos";301;294;595
"De 55 a 59 anos";259;270;529
"De 60 a 64 anos";216;183;399
"De 65 a 69 anos";131;139;270
"De 70 a 74 anos";79;85;164
"De 75 a 79 anos";60;78;138
"De 80 anos ou mais";31;47;78
"Total";5417;5248;10665
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

