 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351560 Fernando Prestes
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";185;174;359
"De 5 a 9 anos";187;205;392
"De 10 a 14 anos";228;244;472
"De 15 a 19 anos";234;247;481
"De 20 a 24 anos";231;222;453
"De 25 a 29 anos";201;221;422
"De 30 a 34 anos";202;220;422
"De 35 a 39 anos";207;193;400
"De 40 a 44 anos";198;180;378
"De 45 a 49 anos";169;162;331
"De 50 a 54 anos";167;162;329
"De 55 a 59 anos";140;151;291
"De 60 a 64 anos";117;132;249
"De 65 a 69 anos";98;104;202
"De 70 a 74 anos";93;70;163
"De 75 a 79 anos";63;67;130
"De 80 anos ou mais";25;51;76
"Total";2745;2805;5550
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

