 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310510 Bambuí
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";823;838;1661
"De 5 a 9 anos";879;897;1776
"De 10 a 14 anos";946;935;1881
"De 15 a 19 anos";968;909;1877
"De 20 a 24 anos";838;810;1648
"De 25 a 29 anos";800;833;1633
"De 30 a 34 anos";887;880;1767
"De 35 a 39 anos";913;978;1891
"De 40 a 44 anos";845;858;1703
"De 45 a 49 anos";700;722;1422
"De 50 a 54 anos";599;617;1216
"De 55 a 59 anos";500;536;1036
"De 60 a 64 anos";468;484;952
"De 65 a 69 anos";344;387;731
"De 70 a 74 anos";221;317;538
"De 75 a 79 anos";166;220;386
"De 80 anos ou mais";95;159;254
"Total";10992;11380;22372
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

