 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260630 Granito
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";339;329;668
"De 5 a 9 anos";405;364;769
"De 10 a 14 anos";359;358;717
"De 15 a 19 anos";369;365;734
"De 20 a 24 anos";331;323;654
"De 25 a 29 anos";257;260;517
"De 30 a 34 anos";238;235;473
"De 35 a 39 anos";198;204;402
"De 40 a 44 anos";183;185;368
"De 45 a 49 anos";146;154;300
"De 50 a 54 anos";108;124;232
"De 55 a 59 anos";111;117;228
"De 60 a 64 anos";104;105;209
"De 65 a 69 anos";97;95;192
"De 70 a 74 anos";62;71;133
"De 75 a 79 anos";46;42;88
"De 80 anos ou mais";65;56;121
"Total";3418;3387;6805
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

