 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293076 Sítio do Quinto
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";611;584;1195
"De 5 a 9 anos";718;752;1470
"De 10 a 14 anos";746;798;1544
"De 15 a 19 anos";731;745;1476
"De 20 a 24 anos";615;622;1237
"De 25 a 29 anos";478;515;993
"De 30 a 34 anos";485;514;999
"De 35 a 39 anos";444;474;918
"De 40 a 44 anos";424;418;842
"De 45 a 49 anos";337;340;677
"De 50 a 54 anos";313;283;596
"De 55 a 59 anos";263;260;523
"De 60 a 64 anos";235;223;458
"De 65 a 69 anos";194;179;373
"De 70 a 74 anos";124;124;248
"De 75 a 79 anos";72;77;149
"De 80 anos ou mais";110;114;224
"Total";6900;7022;13922
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

