 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411160 Ivatuba
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";72;69;141
"De 5 a 9 anos";120;87;207
"De 10 a 14 anos";112;109;221
"De 15 a 19 anos";115;129;244
"De 20 a 24 anos";198;229;427
"De 25 a 29 anos";114;169;283
"De 30 a 34 anos";94;93;187
"De 35 a 39 anos";86;97;183
"De 40 a 44 anos";99;95;194
"De 45 a 49 anos";110;109;219
"De 50 a 54 anos";93;112;205
"De 55 a 59 anos";77;90;167
"De 60 a 64 anos";88;82;170
"De 65 a 69 anos";52;56;108
"De 70 a 74 anos";36;39;75
"De 75 a 79 anos";35;37;72
"De 80 anos ou mais";31;41;72
"Total";1532;1643;3175
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

