 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500190 Bataguassu
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";907;872;1779
"De 5 a 9 anos";902;825;1727
"De 10 a 14 anos";923;824;1747
"De 15 a 19 anos";916;886;1802
"De 20 a 24 anos";929;907;1836
"De 25 a 29 anos";924;949;1873
"De 30 a 34 anos";886;948;1834
"De 35 a 39 anos";833;828;1661
"De 40 a 44 anos";770;760;1530
"De 45 a 49 anos";692;707;1399
"De 50 a 54 anos";587;593;1180
"De 55 a 59 anos";451;431;882
"De 60 a 64 anos";320;305;625
"De 65 a 69 anos";245;226;471
"De 70 a 74 anos";179;175;354
"De 75 a 79 anos";120;119;239
"De 80 anos ou mais";103;101;204
"Total";10687;10456;21143
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

