 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412580 São Pedro do Ivaí
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";439;419;858
"De 5 a 9 anos";434;410;844
"De 10 a 14 anos";449;442;891
"De 15 a 19 anos";497;477;974
"De 20 a 24 anos";466;451;917
"De 25 a 29 anos";408;396;804
"De 30 a 34 anos";374;370;744
"De 35 a 39 anos";377;363;740
"De 40 a 44 anos";361;367;728
"De 45 a 49 anos";260;318;578
"De 50 a 54 anos";249;235;484
"De 55 a 59 anos";203;218;421
"De 60 a 64 anos";170;164;334
"De 65 a 69 anos";136;120;256
"De 70 a 74 anos";98;96;194
"De 75 a 79 anos";83;69;152
"De 80 anos ou mais";68;69;137
"Total";5072;4984;10056
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

