 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150170 Bragança
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5904;5650;11554
"De 5 a 9 anos";6337;5955;12292
"De 10 a 14 anos";6368;6115;12483
"De 15 a 19 anos";6215;6098;12313
"De 20 a 24 anos";5974;5844;11818
"De 25 a 29 anos";5631;5709;11340
"De 30 a 34 anos";5080;5409;10489
"De 35 a 39 anos";4340;4346;8686
"De 40 a 44 anos";3853;3627;7480
"De 45 a 49 anos";3103;3026;6129
"De 50 a 54 anos";2502;2427;4929
"De 55 a 59 anos";2120;2004;4124
"De 60 a 64 anos";1669;1628;3297
"De 65 a 69 anos";1206;1251;2457
"De 70 a 74 anos";913;942;1855
"De 75 a 79 anos";607;646;1253
"De 80 anos ou mais";622;811;1433
"Total";62444;61488;123932
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

