 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260775 Itapissuma
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1180;1169;2349
"De 5 a 9 anos";1222;1188;2410
"De 10 a 14 anos";1231;1109;2340
"De 15 a 19 anos";1262;1187;2449
"De 20 a 24 anos";1143;1089;2232
"De 25 a 29 anos";952;968;1920
"De 30 a 34 anos";793;841;1634
"De 35 a 39 anos";691;728;1419
"De 40 a 44 anos";564;621;1185
"De 45 a 49 anos";433;520;953
"De 50 a 54 anos";363;404;767
"De 55 a 59 anos";285;343;628
"De 60 a 64 anos";207;265;472
"De 65 a 69 anos";158;219;377
"De 70 a 74 anos";116;143;259
"De 75 a 79 anos";106;117;223
"De 80 anos ou mais";94;119;213
"Total";10800;11030;21830
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

