 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350090 Altair
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";171;151;322
"De 5 a 9 anos";162;143;305
"De 10 a 14 anos";179;145;324
"De 15 a 19 anos";173;164;337
"De 20 a 24 anos";197;150;347
"De 25 a 29 anos";212;169;381
"De 30 a 34 anos";198;151;349
"De 35 a 39 anos";162;132;294
"De 40 a 44 anos";146;133;279
"De 45 a 49 anos";130;110;240
"De 50 a 54 anos";91;92;183
"De 55 a 59 anos";83;67;150
"De 60 a 64 anos";69;69;138
"De 65 a 69 anos";57;52;109
"De 70 a 74 anos";41;33;74
"De 75 a 79 anos";22;28;50
"De 80 anos ou mais";25;32;57
"Total";2118;1821;3939
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

