 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315750 Santa Efigênia de Minas
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";164;156;320
"De 5 a 9 anos";157;153;310
"De 10 a 14 anos";156;149;305
"De 15 a 19 anos";177;154;331
"De 20 a 24 anos";169;173;342
"De 25 a 29 anos";169;211;380
"De 30 a 34 anos";138;180;318
"De 35 a 39 anos";142;174;316
"De 40 a 44 anos";149;162;311
"De 45 a 49 anos";134;146;280
"De 50 a 54 anos";112;131;243
"De 55 a 59 anos";120;111;231
"De 60 a 64 anos";89;105;194
"De 65 a 69 anos";78;87;165
"De 70 a 74 anos";63;69;132
"De 75 a 79 anos";56;54;110
"De 80 anos ou mais";60;61;121
"Total";2133;2276;4409
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

