 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410250 Barbosa Ferraz
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";559;526;1085
"De 5 a 9 anos";648;602;1250
"De 10 a 14 anos";695;668;1363
"De 15 a 19 anos";690;677;1367
"De 20 a 24 anos";567;563;1130
"De 25 a 29 anos";463;484;947
"De 30 a 34 anos";468;513;981
"De 35 a 39 anos";483;518;1001
"De 40 a 44 anos";446;454;900
"De 45 a 49 anos";367;405;772
"De 50 a 54 anos";338;357;695
"De 55 a 59 anos";300;310;610
"De 60 a 64 anos";280;270;550
"De 65 a 69 anos";254;226;480
"De 70 a 74 anos";196;162;358
"De 75 a 79 anos";130;98;228
"De 80 anos ou mais";94;86;180
"Total";6978;6919;13897
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

