 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352160 Irapuru
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";161;153;314
"De 5 a 9 anos";189;156;345
"De 10 a 14 anos";253;139;392
"De 15 a 19 anos";312;145;457
"De 20 a 24 anos";457;171;628
"De 25 a 29 anos";606;209;815
"De 30 a 34 anos";797;202;999
"De 35 a 39 anos";704;203;907
"De 40 a 44 anos";442;214;656
"De 45 a 49 anos";279;213;492
"De 50 a 54 anos";254;206;460
"De 55 a 59 anos";226;212;438
"De 60 a 64 anos";179;186;365
"De 65 a 69 anos";151;170;321
"De 70 a 74 anos";122;127;249
"De 75 a 79 anos";82;110;192
"De 80 anos ou mais";121;143;264
"Total";5335;2959;8294
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

