 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353215 Nantes
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";129;123;252
"De 5 a 9 anos";130;120;250
"De 10 a 14 anos";121;97;218
"De 15 a 19 anos";102;131;233
"De 20 a 24 anos";119;121;240
"De 25 a 29 anos";142;118;260
"De 30 a 34 anos";138;135;273
"De 35 a 39 anos";120;111;231
"De 40 a 44 anos";123;115;238
"De 45 a 49 anos";112;124;236
"De 50 a 54 anos";102;108;210
"De 55 a 59 anos";83;69;152
"De 60 a 64 anos";57;73;130
"De 65 a 69 anos";43;43;86
"De 70 a 74 anos";31;32;63
"De 75 a 79 anos";23;31;54
"De 80 anos ou mais";24;29;53
"Total";1599;1580;3179
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

