 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250300 Caaporã
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1036;1030;2066
"De 5 a 9 anos";1172;1151;2323
"De 10 a 14 anos";1154;1114;2268
"De 15 a 19 anos";1070;1055;2125
"De 20 a 24 anos";1049;1045;2094
"De 25 a 29 anos";917;928;1845
"De 30 a 34 anos";780;808;1588
"De 35 a 39 anos";642;680;1322
"De 40 a 44 anos";555;545;1100
"De 45 a 49 anos";438;422;860
"De 50 a 54 anos";341;375;716
"De 55 a 59 anos";260;284;544
"De 60 a 64 anos";209;222;431
"De 65 a 69 anos";172;197;369
"De 70 a 74 anos";125;128;253
"De 75 a 79 anos";89;86;175
"De 80 anos ou mais";100;103;203
"Total";10109;10173;20282
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

