 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412863 Doutor Ulysses
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";396;390;786
"De 5 a 9 anos";417;399;816
"De 10 a 14 anos";407;370;777
"De 15 a 19 anos";355;283;638
"De 20 a 24 anos";265;258;523
"De 25 a 29 anos";235;217;452
"De 30 a 34 anos";230;188;418
"De 35 a 39 anos";160;157;317
"De 40 a 44 anos";156;144;300
"De 45 a 49 anos";143;119;262
"De 50 a 54 anos";117;94;211
"De 55 a 59 anos";89;87;176
"De 60 a 64 anos";96;80;176
"De 65 a 69 anos";70;53;123
"De 70 a 74 anos";47;26;73
"De 75 a 79 anos";36;25;61
"De 80 anos ou mais";14;12;26
"Total";3233;2902;6135
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

