 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315640 Romaria
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";113;108;221
"De 5 a 9 anos";101;106;207
"De 10 a 14 anos";112;115;227
"De 15 a 19 anos";136;124;260
"De 20 a 24 anos";142;134;276
"De 25 a 29 anos";139;129;268
"De 30 a 34 anos";140;124;264
"De 35 a 39 anos";143;125;268
"De 40 a 44 anos";139;128;267
"De 45 a 49 anos";138;130;268
"De 50 a 54 anos";128;130;258
"De 55 a 59 anos";108;125;233
"De 60 a 64 anos";103;92;195
"De 65 a 69 anos";71;59;130
"De 70 a 74 anos";47;47;94
"De 75 a 79 anos";34;36;70
"De 80 anos ou mais";29;26;55
"Total";1823;1738;3561
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

