 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312390 Entre Rios de Minas
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";528;513;1041
"De 5 a 9 anos";597;609;1206
"De 10 a 14 anos";620;604;1224
"De 15 a 19 anos";637;615;1252
"De 20 a 24 anos";649;650;1299
"De 25 a 29 anos";577;570;1147
"De 30 a 34 anos";523;525;1048
"De 35 a 39 anos";521;522;1043
"De 40 a 44 anos";452;474;926
"De 45 a 49 anos";403;405;808
"De 50 a 54 anos";343;359;702
"De 55 a 59 anos";297;310;607
"De 60 a 64 anos";255;252;507
"De 65 a 69 anos";177;201;378
"De 70 a 74 anos";140;174;314
"De 75 a 79 anos";100;124;224
"De 80 anos ou mais";80;134;214
"Total";6899;7041;13940
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

