 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261130 Pombos
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";934;892;1826
"De 5 a 9 anos";969;924;1893
"De 10 a 14 anos";1000;917;1917
"De 15 a 19 anos";1105;1039;2144
"De 20 a 24 anos";1153;1162;2315
"De 25 a 29 anos";1140;1128;2268
"De 30 a 34 anos";1117;1215;2332
"De 35 a 39 anos";1134;1095;2229
"De 40 a 44 anos";948;1036;1984
"De 45 a 49 anos";888;963;1851
"De 50 a 54 anos";729;801;1530
"De 55 a 59 anos";659;647;1306
"De 60 a 64 anos";495;564;1059
"De 65 a 69 anos";392;450;842
"De 70 a 74 anos";284;351;635
"De 75 a 79 anos";188;273;461
"De 80 anos ou mais";217;339;556
"Total";13352;13796;27148
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

