 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220700 Oeiras
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1897;1831;3728
"De 5 a 9 anos";1920;1875;3795
"De 10 a 14 anos";1877;1933;3810
"De 15 a 19 anos";2049;2089;4138
"De 20 a 24 anos";1745;1762;3507
"De 25 a 29 anos";1325;1450;2775
"De 30 a 34 anos";1056;1241;2297
"De 35 a 39 anos";978;1104;2082
"De 40 a 44 anos";878;975;1853
"De 45 a 49 anos";726;828;1554
"De 50 a 54 anos";622;725;1347
"De 55 a 59 anos";551;639;1190
"De 60 a 64 anos";463;563;1026
"De 65 a 69 anos";386;491;877
"De 70 a 74 anos";277;351;628
"De 75 a 79 anos";210;247;457
"De 80 anos ou mais";217;277;494
"Total";17177;18381;35558
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

