 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291733 Iuiú
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";420;401;821
"De 5 a 9 anos";443;422;865
"De 10 a 14 anos";514;450;964
"De 15 a 19 anos";573;480;1053
"De 20 a 24 anos";579;503;1082
"De 25 a 29 anos";527;490;1017
"De 30 a 34 anos";491;449;940
"De 35 a 39 anos";402;371;773
"De 40 a 44 anos";311;326;637
"De 45 a 49 anos";297;324;621
"De 50 a 54 anos";268;283;551
"De 55 a 59 anos";225;229;454
"De 60 a 64 anos";177;179;356
"De 65 a 69 anos";134;143;277
"De 70 a 74 anos";107;115;222
"De 75 a 79 anos";74;84;158
"De 80 anos ou mais";67;86;153
"Total";5609;5335;10944
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

