 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315360 Prudente de Morais
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";351;335;686
"De 5 a 9 anos";353;328;681
"De 10 a 14 anos";377;337;714
"De 15 a 19 anos";425;379;804
"De 20 a 24 anos";509;427;936
"De 25 a 29 anos";472;517;989
"De 30 a 34 anos";465;488;953
"De 35 a 39 anos";380;427;807
"De 40 a 44 anos";366;385;751
"De 45 a 49 anos";319;363;682
"De 50 a 54 anos";305;359;664
"De 55 a 59 anos";291;369;660
"De 60 a 64 anos";226;254;480
"De 65 a 69 anos";146;184;330
"De 70 a 74 anos";111;124;235
"De 75 a 79 anos";77;91;168
"De 80 anos ou mais";85;108;193
"Total";5258;5475;10733
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

