 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292110 Medeiros Neto
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";771;735;1506
"De 5 a 9 anos";850;770;1620
"De 10 a 14 anos";920;780;1700
"De 15 a 19 anos";982;859;1841
"De 20 a 24 anos";985;882;1867
"De 25 a 29 anos";931;836;1767
"De 30 a 34 anos";878;828;1706
"De 35 a 39 anos";835;776;1611
"De 40 a 44 anos";798;694;1492
"De 45 a 49 anos";769;704;1473
"De 50 a 54 anos";709;655;1364
"De 55 a 59 anos";567;571;1138
"De 60 a 64 anos";462;496;958
"De 65 a 69 anos";383;408;791
"De 70 a 74 anos";331;355;686
"De 75 a 79 anos";252;263;515
"De 80 anos ou mais";270;325;595
"Total";11693;10937;22630
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

