 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510335 Confresa
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1414;1353;2767
"De 5 a 9 anos";1281;1209;2490
"De 10 a 14 anos";1322;1308;2630
"De 15 a 19 anos";1343;1264;2607
"De 20 a 24 anos";1305;1240;2545
"De 25 a 29 anos";1206;1261;2467
"De 30 a 34 anos";1256;1254;2510
"De 35 a 39 anos";1258;1170;2428
"De 40 a 44 anos";1057;1007;2064
"De 45 a 49 anos";952;793;1745
"De 50 a 54 anos";791;611;1402
"De 55 a 59 anos";607;473;1080
"De 60 a 64 anos";468;403;871
"De 65 a 69 anos";400;274;674
"De 70 a 74 anos";257;175;432
"De 75 a 79 anos";159;99;258
"De 80 anos ou mais";126;77;203
"Total";15202;13971;29173
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

