 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355380 Taquarituba
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";834;822;1656
"De 5 a 9 anos";874;829;1703
"De 10 a 14 anos";969;960;1929
"De 15 a 19 anos";961;987;1948
"De 20 a 24 anos";984;920;1904
"De 25 a 29 anos";921;932;1853
"De 30 a 34 anos";894;864;1758
"De 35 a 39 anos";792;803;1595
"De 40 a 44 anos";745;811;1556
"De 45 a 49 anos";761;815;1576
"De 50 a 54 anos";719;702;1421
"De 55 a 59 anos";576;604;1180
"De 60 a 64 anos";457;420;877
"De 65 a 69 anos";309;344;653
"De 70 a 74 anos";258;275;533
"De 75 a 79 anos";172;182;354
"De 80 anos ou mais";175;221;396
"Total";11401;11491;22892
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

