 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251090 Paulista
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";397;378;775
"De 5 a 9 anos";414;399;813
"De 10 a 14 anos";464;446;910
"De 15 a 19 anos";492;470;962
"De 20 a 24 anos";517;518;1035
"De 25 a 29 anos";509;511;1020
"De 30 a 34 anos";482;493;975
"De 35 a 39 anos";450;478;928
"De 40 a 44 anos";435;438;873
"De 45 a 49 anos";374;403;777
"De 50 a 54 anos";363;380;743
"De 55 a 59 anos";299;318;617
"De 60 a 64 anos";237;278;515
"De 65 a 69 anos";208;244;452
"De 70 a 74 anos";151;153;304
"De 75 a 79 anos";120;132;252
"De 80 anos ou mais";130;145;275
"Total";6042;6184;12226
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

