 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250939 Maturéia
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";304;308;612
"De 5 a 9 anos";298;310;608
"De 10 a 14 anos";342;345;687
"De 15 a 19 anos";319;311;630
"De 20 a 24 anos";247;223;470
"De 25 a 29 anos";178;191;369
"De 30 a 34 anos";153;173;326
"De 35 a 39 anos";139;159;298
"De 40 a 44 anos";97;105;202
"De 45 a 49 anos";85;96;181
"De 50 a 54 anos";83;93;176
"De 55 a 59 anos";85;102;187
"De 60 a 64 anos";67;92;159
"De 65 a 69 anos";50;58;108
"De 70 a 74 anos";39;54;93
"De 75 a 79 anos";34;33;67
"De 80 anos ou mais";42;49;91
"Total";2562;2702;5264
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

