 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312920 Heliodora
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";255;242;497
"De 5 a 9 anos";263;271;534
"De 10 a 14 anos";263;286;549
"De 15 a 19 anos";277;275;552
"De 20 a 24 anos";258;240;498
"De 25 a 29 anos";224;212;436
"De 30 a 34 anos";203;210;413
"De 35 a 39 anos";227;212;439
"De 40 a 44 anos";222;199;421
"De 45 a 49 anos";191;185;376
"De 50 a 54 anos";170;143;313
"De 55 a 59 anos";142;111;253
"De 60 a 64 anos";99;99;198
"De 65 a 69 anos";78;80;158
"De 70 a 74 anos";65;69;134
"De 75 a 79 anos";52;53;105
"De 80 anos ou mais";41;40;81
"Total";3030;2927;5957
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

