 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352670 Leme
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3695;3524;7219
"De 5 a 9 anos";3611;3447;7058
"De 10 a 14 anos";3726;3586;7312
"De 15 a 19 anos";4074;3838;7912
"De 20 a 24 anos";4293;4043;8336
"De 25 a 29 anos";4708;4376;9084
"De 30 a 34 anos";4516;4195;8711
"De 35 a 39 anos";3864;3617;7481
"De 40 a 44 anos";3307;3237;6544
"De 45 a 49 anos";3068;3171;6239
"De 50 a 54 anos";2778;2932;5710
"De 55 a 59 anos";2266;2479;4745
"De 60 a 64 anos";1898;2012;3910
"De 65 a 69 anos";1363;1557;2920
"De 70 a 74 anos";910;1084;1994
"De 75 a 79 anos";621;796;1417
"De 80 anos ou mais";633;1060;1693
"Total";49331;48954;98285
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

