 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430660 Dom Pedrito
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1440;1339;2779
"De 5 a 9 anos";1667;1636;3303
"De 10 a 14 anos";1727;1662;3389
"De 15 a 19 anos";1646;1595;3241
"De 20 a 24 anos";1588;1565;3153
"De 25 a 29 anos";1412;1437;2849
"De 30 a 34 anos";1299;1345;2644
"De 35 a 39 anos";1382;1418;2800
"De 40 a 44 anos";1471;1537;3008
"De 45 a 49 anos";1380;1393;2773
"De 50 a 54 anos";1186;1193;2379
"De 55 a 59 anos";971;1024;1995
"De 60 a 64 anos";779;838;1617
"De 65 a 69 anos";621;722;1343
"De 70 a 74 anos";479;619;1098
"De 75 a 79 anos";340;475;815
"De 80 anos ou mais";276;563;839
"Total";19664;20361;40025
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

