 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251610 Soledade
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";586;545;1131
"De 5 a 9 anos";644;605;1249
"De 10 a 14 anos";648;664;1312
"De 15 a 19 anos";629;619;1248
"De 20 a 24 anos";633;600;1233
"De 25 a 29 anos";586;591;1177
"De 30 a 34 anos";557;578;1135
"De 35 a 39 anos";498;506;1004
"De 40 a 44 anos";417;447;864
"De 45 a 49 anos";392;390;782
"De 50 a 54 anos";321;326;647
"De 55 a 59 anos";259;297;556
"De 60 a 64 anos";231;278;509
"De 65 a 69 anos";197;240;437
"De 70 a 74 anos";162;185;347
"De 75 a 79 anos";98;132;230
"De 80 anos ou mais";139;194;333
"Total";6997;7197;14194
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

