 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150620 Salinópolis
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1666;1593;3259
"De 5 a 9 anos";1772;1673;3445
"De 10 a 14 anos";1936;1755;3691
"De 15 a 19 anos";2053;1871;3924
"De 20 a 24 anos";2021;1924;3945
"De 25 a 29 anos";1848;1777;3625
"De 30 a 34 anos";1720;1710;3430
"De 35 a 39 anos";1544;1548;3092
"De 40 a 44 anos";1326;1297;2623
"De 45 a 49 anos";1134;1137;2271
"De 50 a 54 anos";911;910;1821
"De 55 a 59 anos";711;735;1446
"De 60 a 64 anos";585;639;1224
"De 65 a 69 anos";447;429;876
"De 70 a 74 anos";328;313;641
"De 75 a 79 anos";207;228;435
"De 80 anos ou mais";197;225;422
"Total";20406;19764;40170
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

