 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150390 Juruti
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3397;3241;6638
"De 5 a 9 anos";3343;3270;6613
"De 10 a 14 anos";3232;3116;6348
"De 15 a 19 anos";2847;2543;5390
"De 20 a 24 anos";2449;2240;4689
"De 25 a 29 anos";2164;1989;4153
"De 30 a 34 anos";1826;1596;3422
"De 35 a 39 anos";1464;1202;2666
"De 40 a 44 anos";1151;967;2118
"De 45 a 49 anos";924;772;1696
"De 50 a 54 anos";798;655;1453
"De 55 a 59 anos";657;572;1229
"De 60 a 64 anos";460;412;872
"De 65 a 69 anos";395;354;749
"De 70 a 74 anos";258;224;482
"De 75 a 79 anos";187;195;382
"De 80 anos ou mais";212;262;474
"Total";25764;23610;49374
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

