 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420130 Araquari
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1559;1489;3048
"De 5 a 9 anos";1377;1303;2680
"De 10 a 14 anos";1390;1413;2803
"De 15 a 19 anos";1608;1508;3116
"De 20 a 24 anos";1508;1434;2942
"De 25 a 29 anos";1449;1411;2860
"De 30 a 34 anos";1433;1395;2828
"De 35 a 39 anos";1332;1276;2608
"De 40 a 44 anos";1157;1004;2161
"De 45 a 49 anos";942;894;1836
"De 50 a 54 anos";886;818;1704
"De 55 a 59 anos";642;666;1308
"De 60 a 64 anos";475;464;939
"De 65 a 69 anos";313;304;617
"De 70 a 74 anos";205;177;382
"De 75 a 79 anos";128;134;262
"De 80 anos ou mais";128;145;273
"Total";16532;15835;32367
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

