 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412480 São João
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";382;366;748
"De 5 a 9 anos";438;406;844
"De 10 a 14 anos";504;469;973
"De 15 a 19 anos";522;499;1021
"De 20 a 24 anos";465;442;907
"De 25 a 29 anos";350;379;729
"De 30 a 34 anos";339;350;689
"De 35 a 39 anos";366;389;755
"De 40 a 44 anos";390;423;813
"De 45 a 49 anos";370;407;777
"De 50 a 54 anos";351;369;720
"De 55 a 59 anos";299;278;577
"De 60 a 64 anos";224;217;441
"De 65 a 69 anos";173;185;358
"De 70 a 74 anos";129;146;275
"De 75 a 79 anos";85;102;187
"De 80 anos ou mais";71;99;170
"Total";5458;5526;10984
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

