 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150195 Cachoeira do Piriá
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1909;1846;3755
"De 5 a 9 anos";1867;1915;3782
"De 10 a 14 anos";1898;1965;3863
"De 15 a 19 anos";1695;1687;3382
"De 20 a 24 anos";1413;1366;2779
"De 25 a 29 anos";1352;1355;2707
"De 30 a 34 anos";1163;1189;2352
"De 35 a 39 anos";1021;904;1925
"De 40 a 44 anos";851;683;1534
"De 45 a 49 anos";729;576;1305
"De 50 a 54 anos";511;394;905
"De 55 a 59 anos";403;280;683
"De 60 a 64 anos";258;218;476
"De 65 a 69 anos";176;156;332
"De 70 a 74 anos";137;89;226
"De 75 a 79 anos";78;50;128
"De 80 anos ou mais";45;60;105
"Total";15506;14733;30239
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

