 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510390 General Carneiro
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";297;284;581
"De 5 a 9 anos";283;254;537
"De 10 a 14 anos";280;231;511
"De 15 a 19 anos";238;203;441
"De 20 a 24 anos";218;217;435
"De 25 a 29 anos";193;191;384
"De 30 a 34 anos";180;188;368
"De 35 a 39 anos";189;177;366
"De 40 a 44 anos";192;158;350
"De 45 a 49 anos";173;161;334
"De 50 a 54 anos";156;133;289
"De 55 a 59 anos";132;105;237
"De 60 a 64 anos";91;91;182
"De 65 a 69 anos";79;72;151
"De 70 a 74 anos";64;50;114
"De 75 a 79 anos";33;37;70
"De 80 anos ou mais";42;40;82
"Total";2840;2592;5432
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

